amount,model,parent,child,time
100,graphs,load_graph_data,load_json_data,0.0002716000017244369
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005228000009083189
100,graphs,load_graph_data,load_json_data,0.00022850000095786527
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005543000006582588
100,graphs,load_graph_data,load_json_data,0.00041140000394079834
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0004693999944720417
100,graphs,load_graph_data,load_json_data,0.00023920000239741057
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005219000013312325
100,graphs,load_graph_data,load_json_data,0.0002199000009568408
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000468999998702202
100,graphs,load_graph_data,load_json_data,0.00019859999883919954
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0004417999953147955
100,graphs,load_graph_data,load_json_data,0.00019500000053085387
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0004302000015741214
100,graphs,load_graph_data,load_json_data,0.00019659999816212803
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00043909999658353627
100,graphs,load_graph_data,load_json_data,0.0002027000009547919
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00047110000014072284
100,graphs,load_graph_data,load_json_data,0.00019159999646944925
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005202999964240007
100,graphs,load_graph_data,load_json_data,0.000301799998851493
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005816999982926063
100,graphs,load_graph_data,load_json_data,0.00030109999352134764
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000555899998289533
100,graphs,load_graph_data,load_json_data,0.00029129999893484637
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005773000011686236
100,graphs,load_graph_data,load_json_data,0.0003698999935295433
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008746000021346845
100,graphs,load_graph_data,load_json_data,0.0002657000004546717
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005715999941457994
100,graphs,load_graph_data,load_json_data,0.0002727999963099137
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000694800000928808
100,graphs,load_graph_data,load_json_data,0.0002817999993567355
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005836999989696778
100,graphs,load_graph_data,load_json_data,0.00027409999893279746
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007597999938298017
100,graphs,load_graph_data,load_json_data,0.00036810000165132806
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006542000046465546
100,graphs,load_graph_data,load_json_data,0.00029550000181188807
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000680199998896569
100,graphs,load_graph_data,load_json_data,0.00028110000130254775
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006624999950872734
100,graphs,load_graph_data,load_json_data,0.00026190000062342733
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000639899997622706
100,graphs,load_graph_data,load_json_data,0.00027859999681822956
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007174999991548248
100,graphs,load_graph_data,load_json_data,0.0002782000010483898
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006861000001663342
100,graphs,load_graph_data,load_json_data,0.00039629999810131267
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000749099999666214
100,graphs,load_graph_data,load_json_data,0.00035000000207219273
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000676199997542426
100,graphs,load_graph_data,load_json_data,0.0002640999955474399
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006461000011768192
100,graphs,load_graph_data,load_json_data,0.0002586999980849214
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006627999973716214
100,graphs,load_graph_data,load_json_data,0.0004248000041116029
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006384000007528812
100,graphs,load_graph_data,load_json_data,0.00043480000022100285
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006389000045601279
100,graphs,load_graph_data,load_json_data,0.00040609999996377155
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006609999982174486
100,graphs,load_graph_data,load_json_data,0.0003307999941171147
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007503000015276484
100,graphs,load_graph_data,load_json_data,0.00028960000054212287
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006444000027840957
100,graphs,load_graph_data,load_json_data,0.00026950000028591603
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007088000056683086
100,graphs,load_graph_data,load_json_data,0.0002606999987619929
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.001207199995405972
100,graphs,load_graph_data,load_json_data,0.0004031999997096136
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006176000024424866
100,graphs,load_graph_data,load_json_data,0.0002516999957151711
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00046580000343965366
100,graphs,load_graph_data,load_json_data,0.0002534000013838522
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006175000016810372
100,graphs,load_graph_data,load_json_data,0.00024839999969117343
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00072340000042459
100,graphs,load_graph_data,load_json_data,0.0002691000045160763
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006515999994007871
100,graphs,load_graph_data,load_json_data,0.00031490000401390716
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006130000037956052
100,graphs,load_graph_data,load_json_data,0.0003186000030837022
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006607000032090582
100,graphs,load_graph_data,load_json_data,0.00036389999877428636
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008161000005202368
100,graphs,load_graph_data,load_json_data,0.0003304999991087243
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007461999994120561
100,graphs,load_graph_data,load_json_data,0.00031579999631503597
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007746999981463887
100,graphs,load_graph_data,load_json_data,0.00045810000301571563
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006066999994800426
100,graphs,load_graph_data,load_json_data,0.0004754000037792139
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000779100002546329
100,graphs,load_graph_data,load_json_data,0.00031120000494411215
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00047670000640209764
100,graphs,load_graph_data,load_json_data,0.0002860000022337772
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007332000022870488
100,graphs,load_graph_data,load_json_data,0.00027769999724114314
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000611299998126924
100,graphs,load_graph_data,load_json_data,0.0002851000026566908
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007294999959412962
100,graphs,load_graph_data,load_json_data,0.00025319999986095354
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006155999944894575
100,graphs,load_graph_data,load_json_data,0.00026839999918593094
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007350000014412217
100,graphs,load_graph_data,load_json_data,0.0003341999981785193
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007775999984005466
100,graphs,load_graph_data,load_json_data,0.00035600000410340726
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007503999950131401
100,graphs,load_graph_data,load_json_data,0.0003345000004628673
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007327000057557598
100,graphs,load_graph_data,load_json_data,0.0003555000002961606
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007365999990724958
100,graphs,load_graph_data,load_json_data,0.0002826999989338219
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007192999983089976
100,graphs,load_graph_data,load_json_data,0.0003906999991158955
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000545599999895785
100,graphs,load_graph_data,load_json_data,0.0004748999999719672
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007515000033890828
100,graphs,load_graph_data,load_json_data,0.00032810000266181305
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006892000019433908
100,graphs,load_graph_data,load_json_data,0.0003209999995306134
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007664000004297122
100,graphs,load_graph_data,load_json_data,0.0003026999984285794
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007760999942547642
100,graphs,load_graph_data,load_json_data,0.00027260000206297264
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007569000008516014
100,graphs,load_graph_data,load_json_data,0.0005086000019218773
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.002188800004660152
100,graphs,load_graph_data,load_json_data,0.0004406000007293187
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007209999967017211
100,graphs,load_graph_data,load_json_data,0.00029209999775048345
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007162000038078986
100,graphs,load_graph_data,load_json_data,0.00026879999495577067
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006976000004215166
100,graphs,load_graph_data,load_json_data,0.00028339999698800966
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007393000050797127
100,graphs,load_graph_data,load_json_data,0.0003333999993628822
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006598000036319718
100,graphs,load_graph_data,load_json_data,0.00031880000460660085
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007611000037286431
100,graphs,load_graph_data,load_json_data,0.00033709999843267724
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000808300006610807
100,graphs,load_graph_data,load_json_data,0.00035229999775765464
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007031999994069338
100,graphs,load_graph_data,load_json_data,0.0003263000035076402
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007852999988244846
100,graphs,load_graph_data,load_json_data,0.0003832000002148561
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006415999960154295
100,graphs,load_graph_data,load_json_data,0.0004031999997096136
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008705999935045838
100,graphs,load_graph_data,load_json_data,0.00031010000384412706
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005691000042133965
100,graphs,load_graph_data,load_json_data,0.00027349999436410144
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005980999994790182
100,graphs,load_graph_data,load_json_data,0.0003254999974160455
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000735100002202671
100,graphs,load_graph_data,load_json_data,0.00025969999842345715
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006290999954217114
100,graphs,load_graph_data,load_json_data,0.0002882999979192391
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008057000013650395
100,graphs,load_graph_data,load_json_data,0.00036529999488266185
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.19047449999925448
100,graphs,load_graph_data,load_json_data,0.0005157999985385686
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007038999974611215
100,graphs,load_graph_data,load_json_data,0.00048100000276463106
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0010053000005427748
100,graphs,load_graph_data,load_json_data,0.0006051000018487684
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00079340000229422
100,graphs,load_graph_data,load_json_data,0.0004226000019116327
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006919000006746501
100,graphs,load_graph_data,load_json_data,0.0003094000057899393
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006009999997331761
100,graphs,load_graph_data,load_json_data,0.0002865999995265156
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006806000019423664
100,graphs,load_graph_data,load_json_data,0.00028679999377345666
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007868000029702671
100,graphs,load_graph_data,load_json_data,0.0005715000006603077
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007136999993235804
100,graphs,load_graph_data,load_json_data,0.00035460000071907416
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007917999973869883
100,graphs,load_graph_data,load_json_data,0.0004778000002261251
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005690000034519471
100,graphs,load_graph_data,load_json_data,0.00034550000418676063
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006684000036329962
100,graphs,load_graph_data,load_json_data,0.00033740000071702525
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007144999981392175
100,graphs,load_graph_data,load_json_data,0.00030550000519724563
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000738000002456829
100,graphs,load_graph_data,load_json_data,0.0003699999942909926
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007111000013537705
100,graphs,load_graph_data,load_json_data,0.00031830000079935417
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007369000013568439
100,graphs,load_graph_data,load_json_data,0.00027749999571824446
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007777999999234453
100,graphs,load_graph_data,load_json_data,0.00029660000291187316
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000771400002122391
100,graphs,load_graph_data,load_json_data,0.00036359999648993835
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006977000011829659
100,graphs,load_graph_data,load_json_data,0.00036019999970449135
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007102000017766841
100,graphs,load_graph_data,load_json_data,0.0002993000016431324
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005646999998134561
100,graphs,load_graph_data,load_json_data,0.0002582000015536323
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000581599997531157
100,graphs,load_graph_data,load_json_data,0.00033089999487856403
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008243999982369132
100,graphs,load_graph_data,load_json_data,0.000334399999701418
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007815999997546896
100,graphs,load_graph_data,load_json_data,0.00033849999454105273
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008312999998452142
100,graphs,load_graph_data,load_json_data,0.00031209999724524096
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007707000040682033
100,graphs,load_graph_data,load_json_data,0.0003330000035930425
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007027999963611364
100,graphs,load_graph_data,load_json_data,0.0002821000016410835
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007317999989027157
100,graphs,load_graph_data,load_json_data,0.0002848999938578345
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007718999986536801
100,graphs,load_graph_data,load_json_data,0.0002677000011317432
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006150999979581684
100,graphs,load_graph_data,load_json_data,0.0002856999999494292
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008749999979045242
100,graphs,load_graph_data,load_json_data,0.0005130000063218176
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.001298200004384853
100,graphs,load_graph_data,load_json_data,0.0006683000028715469
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008309000040753745
100,graphs,load_graph_data,load_json_data,0.0004459999981918372
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008349999989150092
100,graphs,load_graph_data,load_json_data,0.00028780000138795003
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006347000016830862
100,graphs,load_graph_data,load_json_data,0.00026079999952344224
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007132000027922913
100,graphs,load_graph_data,load_json_data,0.00042010000470327213
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000753100001020357
100,graphs,load_graph_data,load_json_data,0.0003330000035930425
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007482000000891276
100,graphs,load_graph_data,load_json_data,0.00031599999783793464
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007392999978037551
100,graphs,load_graph_data,load_json_data,0.0003371999991941266
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000817699998151511
100,graphs,load_graph_data,load_json_data,0.0003023000026587397
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008289999968837947
100,graphs,load_graph_data,load_json_data,0.0003702000030898489
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000807399999757763
100,graphs,load_graph_data,load_json_data,0.0003760999970836565
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007075000030454248
100,graphs,load_graph_data,load_json_data,0.00029380000341916457
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006990999972913414
100,graphs,load_graph_data,load_json_data,0.00034779999987222254
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000836799998069182
100,graphs,load_graph_data,load_json_data,0.0003448999996180646
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000760000002628658
100,graphs,load_graph_data,load_json_data,0.0004582999972626567
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000709100000676699
100,graphs,load_graph_data,load_json_data,0.00041760000021895394
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006848999983048998
100,graphs,load_graph_data,load_json_data,0.00036949999775970355
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007215000005089678
100,graphs,load_graph_data,load_json_data,0.0003102999980910681
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007005000006756745
100,graphs,load_graph_data,load_json_data,0.0002792000013869256
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005844999977853149
100,graphs,load_graph_data,load_json_data,0.0002706000013859011
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006270999947446398
100,graphs,load_graph_data,load_json_data,0.0003538000019034371
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007148000004235655
100,graphs,load_graph_data,load_json_data,0.0003874000030918978
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007068000049912371
100,graphs,load_graph_data,load_json_data,0.00030949999927543104
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008105000015348196
100,graphs,load_graph_data,load_json_data,0.00034359999699518085
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006500000017695129
100,graphs,load_graph_data,load_json_data,0.00026730000536190346
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006171999993966892
100,graphs,load_graph_data,load_json_data,0.0002443000048515387
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005857999931322411
100,graphs,load_graph_data,load_json_data,0.0004285000031813979
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005897000010008924
100,graphs,load_graph_data,load_json_data,0.00031290000333683565
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006942000036360696
100,graphs,load_graph_data,load_json_data,0.00039209999522427097
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006092999974498525
100,graphs,load_graph_data,load_json_data,0.00032759999885456637
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006537000008393079
100,graphs,load_graph_data,load_json_data,0.0003893999964930117
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008469999957014807
100,graphs,load_graph_data,load_json_data,0.000341799997841008
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008501999982399866
100,graphs,load_graph_data,load_json_data,0.00035000000207219273
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000709100000676699
100,graphs,load_graph_data,load_json_data,0.00038050000148359686
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006749000021954998
100,graphs,load_graph_data,load_json_data,0.0003856999974232167
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007565999985672534
100,graphs,load_graph_data,load_json_data,0.00040210000588558614
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007447000025422312
100,graphs,load_graph_data,load_json_data,0.00026760000037029386
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006241000010049902
100,graphs,load_graph_data,load_json_data,0.00024960000155260786
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0009338999952888116
100,graphs,load_graph_data,load_json_data,0.0003440000000409782
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006418999982997775
100,graphs,load_graph_data,load_json_data,0.00026190000062342733
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005713999998988584
100,graphs,load_graph_data,load_json_data,0.00023680000595049933
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000556500002858229
100,graphs,load_graph_data,load_json_data,0.00024110000231303275
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005927000020164996
100,graphs,load_graph_data,load_json_data,0.00038669999776175246
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008343999943463132
100,graphs,load_graph_data,load_json_data,0.0003223000021534972
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008256999935838394
100,graphs,load_graph_data,load_json_data,0.0003209999995306134
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006147999956738204
100,graphs,load_graph_data,load_json_data,0.00028000000020256266
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006503999975393526
100,graphs,load_graph_data,load_json_data,0.00024329999723704532
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006054000041331165
100,graphs,load_graph_data,load_json_data,0.0002787000048556365
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007113000028766692
100,graphs,load_graph_data,load_json_data,0.00028559999918797985
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006254999971133657
100,graphs,load_graph_data,load_json_data,0.0002758999980869703
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005499999970197678
100,graphs,load_graph_data,load_json_data,0.00040940000326372683
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008578999986639246
100,graphs,load_graph_data,load_json_data,0.0003695999985211529
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007589000015286729
100,graphs,load_graph_data,load_json_data,0.00033490000350866467
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006906000053277239
100,graphs,load_graph_data,load_json_data,0.0003522000042721629
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007412999984808266
100,graphs,load_graph_data,load_json_data,0.000389000000723172
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007298999989870936
100,graphs,load_graph_data,load_json_data,0.00030729999707546085
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007570000016130507
100,graphs,load_graph_data,load_json_data,0.0004321999949752353
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006403000006685033
100,graphs,load_graph_data,load_json_data,0.00033480000274721533
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007483000008505769
100,graphs,load_graph_data,load_json_data,0.0003206000037607737
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006084999986342154
100,graphs,load_graph_data,load_json_data,0.00031850000232225284
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006131999980425462
100,graphs,load_graph_data,load_json_data,0.00034330000198679045
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008496000009472482
100,graphs,load_graph_data,load_json_data,0.0003808999972534366
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007643999997526407
100,graphs,load_graph_data,load_json_data,0.00037480000173673034
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.001262400000996422
100,graphs,load_graph_data,load_json_data,0.0006547000011778437
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0008167999985744245
100,graphs,load_graph_data,load_json_data,0.0003432000012253411
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007407999946735799
100,graphs,load_graph_data,load_json_data,0.0003887999992002733
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007517999983974732
100,graphs,load_graph_data,load_json_data,0.0005791999938082881
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.00075970000034431
100,graphs,load_graph_data,load_json_data,0.0003423000016482547
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006282999966060743
100,graphs,load_graph_data,load_json_data,0.0002936999953817576
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000684200000250712
100,graphs,load_graph_data,load_json_data,0.000382099999114871
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007218999962788075
100,graphs,load_graph_data,load_json_data,0.00036070000351173803
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000717100003384985
100,graphs,load_graph_data,load_json_data,0.0005030000029364601
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007686999961151741
100,graphs,load_graph_data,load_json_data,0.00043029999505961314
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007509999995818362
100,graphs,load_graph_data,load_json_data,0.00036189999809721485
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007530000002589077
100,graphs,load_graph_data,load_json_data,0.0003327000013086945
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005114000014145859
100,graphs,load_graph_data,load_json_data,0.00030589999369112775
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007493000011891127
100,graphs,load_graph_data,load_json_data,0.0002630000017234124
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005986000032862648
100,graphs,load_graph_data,load_json_data,0.00027260000206297264
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007929999992484227
100,graphs,load_graph_data,load_json_data,0.00037599999632220715
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006859999994048849
100,graphs,load_graph_data,load_json_data,0.0003426000039326027
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006384000007528812
100,graphs,load_graph_data,load_json_data,0.0002994999958900735
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006649999995715916
100,graphs,load_graph_data,load_json_data,0.0002782000010483898
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005896999937249348
100,graphs,load_graph_data,load_json_data,0.0002813000028254464
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006480000010924414
100,graphs,load_graph_data,load_json_data,0.0003025999976671301
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0007397000008495525
100,graphs,load_graph_data,load_json_data,0.00041510000301059335
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006991999980527908
100,graphs,load_graph_data,load_json_data,0.00029269999504322186
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006264000039664097
100,graphs,load_graph_data,load_json_data,0.0003212000010535121
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0010007000018958934
100,graphs,load_graph_data,load_json_data,0.0003276999996160157
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005578999989666045
100,graphs,load_graph_data,load_json_data,0.0002824000039254315
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006850000063423067
100,graphs,load_graph_data,load_json_data,0.0004709999993792735
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005982000002404675
100,graphs,load_graph_data,load_json_data,0.0003338000024086796
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006054999976186082
100,graphs,load_graph_data,load_json_data,0.00032410000130767
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000603899999987334
100,graphs,load_graph_data,load_json_data,0.0002948000037577003
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006580000044777989
100,graphs,load_graph_data,load_json_data,0.0002564000023994595
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0006090000024414621
100,graphs,load_graph_data,load_json_data,0.00025070000265259296
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.000494200001412537
100,graphs,load_graph_data,load_json_data,0.00023530000180471689
100,graphs,load_graph_data,transform_data_to_sequence_graphs,0.0005900999967707321
